package	op	type	time	size	rows	cols
vroom (full altrep)_base	aggregate	real	5.110530182719231e-4	1602700	100	1000
vroom (no altrep)_base	setup	real	0.13091301079839468	1602700	100	1000
vroom (no altrep)_base	read	real	0.3409542760346085	1602700	100	1000
vroom (no altrep)_base	print	real	0.2006522968877107	1602700	100	1000
vroom (no altrep)_base	head	real	0.0019013320561498404	1602700	100	1000
vroom (no altrep)_base	tail	real	0.0017999419942498207	1602700	100	1000
vroom (no altrep)_base	sample	real	0.0034135677851736546	1602700	100	1000
vroom (no altrep)_base	filter	real	0.003947325982153416	1602700	100	1000
vroom (no altrep)_base	aggregate	real	3.4752883948385715e-4	1602700	100	1000
vroom_dplyr	setup	real	0.2563165808096528	1602700	100	1000
vroom_dplyr	read	real	0.23200109391473234	1602700	100	1000
vroom_dplyr	print	real	0.24817203101702034	1602700	100	1000
vroom_dplyr	head	real	0.00574284209869802	1602700	100	1000
vroom_dplyr	tail	real	0.004436989082023501	1602700	100	1000
vroom_dplyr	sample	real	0.020279558142647147	1602700	100	1000
vroom_dplyr	filter	real	0.036615642020478845	1602700	100	1000
vroom_dplyr	aggregate	real	0.00980070000514388	1602700	100	1000
vroom (full altrep)_dplyr	setup	real	0.4867483521811664	1602700	100	1000
vroom (full altrep)_dplyr	read	real	0.26508197491057217	1602700	100	1000
vroom (full altrep)_dplyr	print	real	0.18303203280083835	1602700	100	1000
vroom (full altrep)_dplyr	head	real	0.004705738974735141	1602700	100	1000
vroom (full altrep)_dplyr	tail	real	0.0038893669843673706	1602700	100	1000
vroom (full altrep)_dplyr	sample	real	0.01596651691943407	1602700	100	1000
vroom (full altrep)_dplyr	filter	real	0.02414473914541304	1602700	100	1000
vroom (full altrep)_dplyr	aggregate	real	0.005670518847182393	1602700	100	1000
vroom (no altrep)_dplyr	setup	real	0.2686608820222318	1602700	100	1000
vroom (no altrep)_dplyr	read	real	0.2756086429581046	1602700	100	1000
vroom (no altrep)_dplyr	print	real	0.20066909096203744	1602700	100	1000
vroom (no altrep)_dplyr	head	real	0.0019997560884803534	1602700	100	1000
vroom (no altrep)_dplyr	tail	real	0.0019255259539932013	1602700	100	1000
vroom (no altrep)_dplyr	sample	real	0.003600316122174263	1602700	100	1000
vroom (no altrep)_dplyr	filter	real	0.002792852930724621	1602700	100	1000
vroom (no altrep)_dplyr	aggregate	real	0.005378183908760548	1602700	100	1000
data.table	setup	real	0.05477637401781976	1602700	100	1000
data.table	read	real	0.04339659679681063	1602700	100	1000
data.table	print	real	18.789520191028714	1602700	100	1000
data.table	head	real	0.015992104075849056	1602700	100	1000
data.table	tail	real	0.001386426156386733	1602700	100	1000
data.table	sample	real	0.0031546337995678186	1602700	100	1000
data.table	filter	real	0.009663056815043092	1602700	100	1000
data.table	aggregate	real	0.0019292000215500593	1602700	100	1000
readr	setup	real	0.2776524929795414	1602700	100	1000
readr	read	real	0.21968208393082023	1602700	100	1000
readr	print	real	0.28751441882923245	1602700	100	1000
readr	head	real	0.0019091328140348196	1602700	100	1000
readr	tail	real	0.0019745060708373785	1602700	100	1000
readr	sample	real	0.004183073062449694	1602700	100	1000
readr	filter	real	0.003221886930987239	1602700	100	1000
readr	aggregate	real	0.0060149061027914286	1602700	100	1000
read.delim	setup	real	4.146946594119072e-6	1602700	100	1000
read.delim	read	real	0.15088077494874597	1602700	100	1000
read.delim	print	real	0.4157781722024083	1602700	100	1000
read.delim	head	real	0.02477389806881547	1602700	100	1000
read.delim	tail	real	0.00990264699794352	1602700	100	1000
read.delim	sample	real	0.05344365490600467	1602700	100	1000
read.delim	filter	real	0.08984061609953642	1602700	100	1000
read.delim	aggregate	real	6.403981242328882e-4	1602700	100	1000
