reading_package	manip_package	op	type	time	size	max_memory	rows	cols
vroom	dplyr	sample	process	0.027344810000000663	1600080624	7036461056	100000	1000
vroom	dplyr	sample	real	0.027346372604370117	1600080624	7036461056	100000	1000
vroom	dplyr	filter	process	0.07434594100000069	1600080624	7036461056	100000	1000
vroom	dplyr	filter	real	0.074359893798828125	1600080624	7036461056	100000	1000
vroom	dplyr	aggregate	process	0.1570134069999991	1600080624	7036461056	100000	1000
vroom	dplyr	aggregate	real	0.15701532363891602	1600080624	7036461056	100000	1000
vroom_no_altrep	dplyr	setup	process	0.27768282899999996	1600080624	13024014336	100000	1000
vroom_no_altrep	dplyr	setup	real	0.280198335647583	1600080624	13024014336	100000	1000
vroom_no_altrep	dplyr	read	process	249.454457309	1600080624	13024014336	100000	1000
vroom_no_altrep	dplyr	read	real	241.07234573364258	1600080624	13024014336	100000	1000
vroom_no_altrep	dplyr	print	process	0.13476853399998845	1600080624	13024014336	100000	1000
vroom_no_altrep	dplyr	print	real	0.13477039337158203	1600080624	13024014336	100000	1000
vroom_no_altrep	dplyr	head	process	0.0019349509999813108	1600080624	13024014336	100000	1000
vroom_no_altrep	dplyr	head	real	0.001936197280883789	1600080624	13024014336	100000	1000
vroom_no_altrep	dplyr	tail	process	0.0022484840000061013	1600080624	13024014336	100000	1000
vroom_no_altrep	dplyr	tail	real	0.0022499561309814453	1600080624	13024014336	100000	1000
vroom_no_altrep	dplyr	sample	process	0.032991596999977446	1600080624	13024014336	100000	1000
vroom_no_altrep	dplyr	sample	real	0.03299355506896973	1600080624	13024014336	100000	1000
vroom_no_altrep	dplyr	filter	process	0.04425554699997747	1600080624	13024014336	100000	1000
vroom_no_altrep	dplyr	filter	real	0.04425811767578125	1600080624	13024014336	100000	1000
vroom_no_altrep	dplyr	aggregate	process	0.06232667700001571	1600080624	13024014336	100000	1000
vroom_no_altrep	dplyr	aggregate	real	0.06235170364379883	1600080624	13024014336	100000	1000
