reading_package	manip_package	op	type	time	size	max_memory	rows	cols
vroom	dplyr	sample	real	0.8533201217651367	490798139	3184029696	1000000	25
vroom	dplyr	filter	process	0.011668974999999193	490798139	3184029696	1000000	25
vroom	dplyr	filter	real	0.01167154312133789	490798139	3184029696	1000000	25
vroom	dplyr	aggregate	process	0.039148689000001013	490798139	3184029696	1000000	25
vroom	dplyr	aggregate	real	0.03915071487426758	490798139	3184029696	1000000	25
vroom_no_altrep	base	setup	process	0.153906229	490798139	2334863360	1000000	25
vroom_no_altrep	base	setup	real	0.1564807891845703	490798139	2334863360	1000000	25
vroom_no_altrep	base	read	process	8.853761352000001	490798139	2334863360	1000000	25
vroom_no_altrep	base	read	real	1.1199138164520264	490798139	2334863360	1000000	25
vroom_no_altrep	base	print	process	0.12112480400000081	490798139	2334863360	1000000	25
vroom_no_altrep	base	print	real	0.12112665176391602	490798139	2334863360	1000000	25
vroom_no_altrep	base	head	process	1.0869800000001817e-4	490798139	2334863360	1000000	25
vroom_no_altrep	base	head	real	1.0943412780761719e-4	490798139	2334863360	1000000	25
vroom_no_altrep	base	tail	process	1.2893800000135514e-4	490798139	2334863360	1000000	25
vroom_no_altrep	base	tail	real	1.2969970703125e-4	490798139	2334863360	1000000	25
vroom_no_altrep	base	sample	process	0.0024879910000006333	490798139	2334863360	1000000	25
vroom_no_altrep	base	sample	real	0.002489328384399414	490798139	2334863360	1000000	25
vroom_no_altrep	base	filter	process	0.061195727999999505	490798139	2334863360	1000000	25
vroom_no_altrep	base	filter	real	0.06119847297668457	490798139	2334863360	1000000	25
vroom_no_altrep	base	aggregate	process	0.05455938199999899	490798139	2334863360	1000000	25
vroom_no_altrep	base	aggregate	real	0.05456137657165527	490798139	2334863360	1000000	25
vroom_no_altrep	dplyr	setup	process	0.256461024	490798139	2410246144	1000000	25
vroom_no_altrep	dplyr	setup	real	0.25902533531188965	490798139	2410246144	1000000	25
vroom_no_altrep	dplyr	read	process	8.705695866	490798139	2410246144	1000000	25
vroom_no_altrep	dplyr	read	real	1.0860240459442139	490798139	2410246144	1000000	25
vroom_no_altrep	dplyr	print	process	0.12273012700000052	490798139	2410246144	1000000	25
vroom_no_altrep	dplyr	print	real	0.12273192405700684	490798139	2410246144	1000000	25
vroom_no_altrep	dplyr	head	process	1.2779200000068158e-4	490798139	2410246144	1000000	25
vroom_no_altrep	dplyr	head	real	1.2874603271484375e-4	490798139	2410246144	1000000	25
vroom_no_altrep	dplyr	tail	process	1.318169999997565e-4	490798139	2410246144	1000000	25
vroom_no_altrep	dplyr	tail	real	1.327991485595703e-4	490798139	2410246144	1000000	25
vroom_no_altrep	dplyr	sample	process	0.00457881600000043	490798139	2410246144	1000000	25
vroom_no_altrep	dplyr	sample	real	0.004580497741699219	490798139	2410246144	1000000	25
vroom_no_altrep	dplyr	filter	process	0.011365417000000377	490798139	2410246144	1000000	25
vroom_no_altrep	dplyr	filter	real	0.011366844177246094	490798139	2410246144	1000000	25
vroom_no_altrep	dplyr	aggregate	process	0.032227042000000594	490798139	2410246144	1000000	25
vroom_no_altrep	dplyr	aggregate	real	0.032228946685791016	490798139	2410246144	1000000	25
