package	op	type	time	size	rows	cols
vroom (full altrep)_base	aggregate	real	4.100799560546875e-4	1968093	100	1000
vroom (no altrep)_base	setup	real	0.15582703310064971	1968093	100	1000
vroom (no altrep)_base	read	real	0.4566379450261593	1968093	100	1000
vroom (no altrep)_base	print	real	0.20552495797164738	1968093	100	1000
vroom (no altrep)_base	head	real	0.0018272327724844217	1968093	100	1000
vroom (no altrep)_base	tail	real	0.0059817570727318525	1968093	100	1000
vroom (no altrep)_base	sample	real	0.0017524990253150463	1968093	100	1000
vroom (no altrep)_base	filter	real	0.0019346398767083883	1968093	100	1000
vroom (no altrep)_base	aggregate	real	3.413830418139696e-4	1968093	100	1000
vroom_dplyr	setup	real	0.3126856100279838	1968093	100	1000
vroom_dplyr	read	real	0.45959403994493186	1968093	100	1000
vroom_dplyr	print	real	0.26416418398730457	1968093	100	1000
vroom_dplyr	head	real	0.0018145248759537935	1968093	100	1000
vroom_dplyr	tail	real	0.0018105620983988047	1968093	100	1000
vroom_dplyr	sample	real	0.0020566938910633326	1968093	100	1000
vroom_dplyr	filter	real	0.0010233300272375345	1968093	100	1000
vroom_dplyr	aggregate	real	0.020712191006168723	1968093	100	1000
vroom (full altrep)_dplyr	setup	real	0.31474342104047537	1968093	100	1000
vroom (full altrep)_dplyr	read	real	0.3158798208460212	1968093	100	1000
vroom (full altrep)_dplyr	print	real	0.20462748012505472	1968093	100	1000
vroom (full altrep)_dplyr	head	real	0.004005233058705926	1968093	100	1000
vroom (full altrep)_dplyr	tail	real	0.004059839993715286	1968093	100	1000
vroom (full altrep)_dplyr	sample	real	0.09370552189648151	1968093	100	1000
vroom (full altrep)_dplyr	filter	real	0.001355465967208147	1968093	100	1000
vroom (full altrep)_dplyr	aggregate	real	0.02255741902627051	1968093	100	1000
vroom (no altrep)_dplyr	setup	real	0.29951600986532867	1968093	100	1000
vroom (no altrep)_dplyr	read	real	0.3672996358945966	1968093	100	1000
vroom (no altrep)_dplyr	print	real	0.18949899193830788	1968093	100	1000
vroom (no altrep)_dplyr	head	real	0.0016691528726369143	1968093	100	1000
vroom (no altrep)_dplyr	tail	real	0.001749643124639988	1968093	100	1000
vroom (no altrep)_dplyr	sample	real	0.0019324859604239464	1968093	100	1000
vroom (no altrep)_dplyr	filter	real	0.0010109120048582554	1968093	100	1000
vroom (no altrep)_dplyr	aggregate	real	0.019922761945053935	1968093	100	1000
data.table	setup	real	0.0624365359544754	1968093	100	1000
data.table	read	real	0.030217351159080863	1968093	100	1000
data.table	print	real	4.251646886114031	1968093	100	1000
data.table	head	real	0.009049372049048543	1968093	100	1000
data.table	tail	real	0.001344558084383607	1968093	100	1000
data.table	sample	real	0.0018164750654250383	1968093	100	1000
data.table	filter	real	0.001190622104331851	1968093	100	1000
data.table	aggregate	real	0.002982183126732707	1968093	100	1000
readr	setup	real	0.2999038021080196	1968093	100	1000
readr	read	real	0.21734290686435997	1968093	100	1000
readr	print	real	0.24253770499490201	1968093	100	1000
readr	head	real	0.0018526490312069654	1968093	100	1000
readr	tail	real	0.0016667100135236979	1968093	100	1000
readr	sample	real	0.0023341900669038296	1968093	100	1000
readr	filter	real	0.0012635800521820784	1968093	100	1000
readr	aggregate	real	0.01494570099748671	1968093	100	1000
read.delim	setup	real	4.519009962677956e-6	1968093	100	1000
read.delim	read	real	0.2113120099529624	1968093	100	1000
read.delim	print	real	0.22839040402323008	1968093	100	1000
read.delim	head	real	0.005796460900455713	1968093	100	1000
read.delim	tail	real	0.017132261069491506	1968093	100	1000
read.delim	sample	real	0.01799401198513806	1968093	100	1000
read.delim	filter	real	0.006099827121943235	1968093	100	1000
read.delim	aggregate	real	3.880951553583145e-4	1968093	100	1000
