package	op	type	time	size	rows	cols
vroom_dplyr	tail	real	1.8654810264706612e-4	490798118	1000000	25
vroom_dplyr	sample	real	0.0032424568198621273	490798118	1000000	25
vroom_dplyr	filter	real	0.01122194528579712	490798118	1000000	25
vroom_dplyr	aggregate	real	0.03626273479312658	490798118	1000000	25
data.table	setup	real	0.05981159582734108	490798118	1000000	25
data.table	read	real	0.4661651230417192	490798118	1000000	25
data.table	print	real	0.01396263763308525	490798118	1000000	25
data.table	head	real	3.0505796894431114e-4	490798118	1000000	25
data.table	tail	real	2.8322823345661163e-4	490798118	1000000	25
data.table	sample	real	0.002331546973437071	490798118	1000000	25
data.table	filter	real	0.004737071692943573	490798118	1000000	25
data.table	aggregate	real	0.05312742106616497	490798118	1000000	25
readr	setup	real	0.36534598423168063	490798118	1000000	25
readr	read	real	5.205772284884006	490798118	1000000	25
readr	print	real	0.10293249506503344	490798118	1000000	25
readr	head	real	1.815170980989933e-4	490798118	1000000	25
readr	tail	real	2.0188931375741959e-4	490798118	1000000	25
readr	sample	real	0.0029536690562963486	490798118	1000000	25
readr	filter	real	0.011005119886249304	490798118	1000000	25
readr	aggregate	real	0.04214162612333894	490798118	1000000	25
read.delim	setup	real	3.564637154340744e-6	490798118	1000000	25
read.delim	read	real	117.62382934894413	490798118	1000000	25
read.delim	print	real	0.007894235197454691	490798118	1000000	25
read.delim	head	real	2.128463238477707e-4	490798118	1000000	25
read.delim	tail	real	2.573719248175621e-4	490798118	1000000	25
read.delim	sample	real	0.0010060551576316357	490798118	1000000	25
read.delim	filter	real	6.9971687397919595	490798118	1000000	25
read.delim	aggregate	real	0.05332322511821985	490798118	1000000	25
