reading_package	manip_package	op	type	time	size	max_memory	rows	cols
vroom	dplyr	tail	real	1.4281272888183594e-4	1641999923	9122234368	14388451	11
vroom	dplyr	sample	process	9.103318181999999	1641999923	9122234368	14388451	11
vroom	dplyr	sample	real	1.2421786785125732	1641999923	9122234368	14388451	11
vroom	dplyr	filter	process	1.5353942489999994	1641999923	9122234368	14388451	11
vroom	dplyr	filter	real	1.535405158996582	1641999923	9122234368	14388451	11
vroom	dplyr	aggregate	process	2.3132445220000015	1641999923	9122234368	14388451	11
vroom	dplyr	aggregate	real	2.313292980194092	1641999923	9122234368	14388451	11
vroom_no_altrep	dplyr	setup	process	0.24617519799999998	1593879803	6636613632	13971118	11
vroom_no_altrep	dplyr	setup	real	0.24885225296020508	1593879803	6636613632	13971118	11
vroom_no_altrep	dplyr	read	process	35.637721767	1593879803	6636613632	13971118	11
vroom_no_altrep	dplyr	read	real	15.60365343093872	1593879803	6636613632	13971118	11
vroom_no_altrep	dplyr	print	process	0.09782101300000079	1593879803	6636613632	13971118	11
vroom_no_altrep	dplyr	print	real	0.09782290458679199	1593879803	6636613632	13971118	11
vroom_no_altrep	dplyr	head	process	1.2472699999932502e-4	1593879803	6636613632	13971118	11
vroom_no_altrep	dplyr	head	real	1.2564659118652344e-4	1593879803	6636613632	13971118	11
vroom_no_altrep	dplyr	tail	process	1.3226200000104882e-4	1593879803	6636613632	13971118	11
vroom_no_altrep	dplyr	tail	real	0.00013303756713867188	1593879803	6636613632	13971118	11
vroom_no_altrep	dplyr	sample	process	0.0012759829999993144	1593879803	6636613632	13971118	11
vroom_no_altrep	dplyr	sample	real	0.0012774467468261719	1593879803	6636613632	13971118	11
vroom_no_altrep	dplyr	filter	process	0.839181950000004	1593879803	6636613632	13971118	11
vroom_no_altrep	dplyr	filter	real	0.8392288684844971	1593879803	6636613632	13971118	11
vroom_no_altrep	dplyr	aggregate	process	0.8375835490000014	1593879803	6636613632	13971118	11
vroom_no_altrep	dplyr	aggregate	real	0.8375957012176514	1593879803	6636613632	13971118	11
