exprs	process	real	size	rows	cols	max_memory
"{ library(vroom) data <- vroom(file, col_types = c(pickup_datetime = ""c"")) vr..."	0.398842	0.4357647920260206	112742	999	11	77307904
"readr::write_tsv(data, tempfile(fileext = "".gz""))"	0.14834999999999998	0.19398122292477638	112742	999	11	77307904
