exprs	process	real	size	rows	cols	max_memory
"{ library(vroom) data <- vroom(file, col_types = c(pickup_datetime = ""c"")) vr..."	35.346863927	14.282429456710815	1641999923	14388451	11	6567718912
"{ con <- pipe(sprintf(""pigz > %s"", tempfile(fileext = "".gz"")), ""wb"") write.ta..."	107.94475484	107.96076703071594	1641999923	14388451	11	6567718912
