exprs	process	real	size	rows	cols	max_memory
"{ library(vroom) data <- vroom(file, col_types = c(pickup_datetime = ""c"")) vr..."	35.266297257	14.21680474281311	1641999923	14388451	11	7177539584
"vroom_write(data, pipe(sprintf(""zstd > %s"", tempfile(fileext = "".zst""))), del..."	22.549389585	12.620763540267944	1641999923	14388451	11	7177539584
