exprs	process	real	size	rows	cols	max_memory
"{ library(vroom) data <- vroom(file, col_types = c(pickup_datetime = ""c"")) vr..."	46.551102900000004	15.725741863250732	1641999923	14388451	11	6656200704
"vroom_write(data, pipe(sprintf(""pigz > %s"", tempfile(fileext = "".gz""))), deli..."	22.632250319000008	7.970585346221924	1641999923	14388451	11	6656200704
