exprs	process	real	size	rows	cols	max_memory
"{ library(vroom) data <- vroom(file, col_types = c(pickup_datetime = ""c"")) vr..."	0.403857	0.4507948060054332	112742	999	11	77787136
"readr::write_tsv(data, pipe(sprintf(""zstd > %s"", tempfile(fileext = "".zst""))))"	0.14815599999999995	0.20198254997376353	112742	999	11	77787136
