exprs	process	real	size	rows	cols	max_memory
({ library(readr) library(dplyr) })	0.286354113	0.2888956069946289	400248755	1000000	25	4116107264
"x <- read_tsv(file, trim_ws = FALSE, quote = """", na = character())"	62.436968177	62.43736815452576	400248755	1000000	25	4116107264
print(x)	0.09261451700000123	0.09261631965637207	400248755	1000000	25	4116107264
a <- head(x)	1.7848299999911887e-4	1.79290771484375e-4	400248755	1000000	25	4116107264
b <- tail(x)	2.0290300000169736e-4	0.00020360946655273438	400248755	1000000	25	4116107264
c <- sample_n(x, 100)	0.005310143999999184	0.005311489105224609	400248755	1000000	25	4116107264
"d <- filter(x, X1 == ""helpless_sheep"")"	0.014591889000001856	0.014593362808227539	400248755	1000000	25	4116107264
e <- group_by(x, X1) %>% summarise(avg_nchar = mean(nchar(X2)))	0.414960470000004	0.41497373580932617	400248755	1000000	25	4116107264
