exprs	process	real	size	rows	cols	max_memory
({ })	3.857000000051514e-6	5.7220458984375e-6	1600080624	100000	1000	14027763712
"x <- read.delim(file, quote = """", na.strings = NULL, stringsAsFactors = FALSE)"	553.8358241880001	553.8455879688263	1600080624	100000	1000	14027763712
print(head(x, 10))	0.17298143000004984	0.17298269271850586	1600080624	100000	1000	14027763712
a <- head(x)	0.006701893000013115	0.006703615188598633	1600080624	100000	1000	14027763712
b <- tail(x)	0.006834074000039436	0.0068356990814208984	1600080624	100000	1000	14027763712
c <- x[sample(NROW(x), 100), ]	0.023994788999971206	0.023996591567993164	1600080624	100000	1000	14027763712
"d <- x[x$X1 == ""helpless_sheep"", ]"	0.21035487000006015	0.2103569507598877	1600080624	100000	1000	14027763712
e <- tapply(x$X2, x$X1, function(x) mean(nchar(x)))	0.0657969439999988	0.0658116340637207	1600080624	100000	1000	14027763712
