exprs	process	real	size	rows	cols	max_memory
({ library(vroom) library(dplyr) })	0.07597340300000033	0.07597613334655762	709936880	2342339	37	5775896576
x <- vroom_fwf(file, fields, col_types = types, altrep_opts = FALSE)	28.181843996	14.248774766921997	709936880	2342339	37	5775896576
print(x)	0.10204739599999968	0.10205721855163574	709936880	2342339	37	5775896576
a <- head(x)	3.8874400000210585e-4	3.898143768310547e-4	709936880	2342339	37	5775896576
b <- tail(x)	5.890380000010964e-4	0.00059032440185546875	709936880	2342339	37	5775896576
c <- sample_n(x, 100)	0.016120507000000117	0.016121864318847656	709936880	2342339	37	5775896576
"d <- filter(x, PERSONS == ""06"")"	0.4589334820000026	0.4589354991912842	709936880	2342339	37	5775896576
e <- group_by(x, STATE) %>% summarise(avg_TOTPUM5 = mean(TOTPUMA5))	0.09249774399999922	0.0924994945526123	709936880	2342339	37	5775896576
