exprs	process	real	size	rows	cols	max_memory
library(vroom)	8.399999999997299e-5	8.641299791634083e-5	301000	999	37	78786560
x <- vroom_fwf(file, fields, col_types = types)	0.012128999999999945	0.023951465031132102	301000	999	37	78786560
print(head(x, 10))	0.30569499999999994	0.33750215801410377	301000	999	37	78786560
a <- head(x)	0.001630999999999938	0.0031464870553463697	301000	999	37	78786560
b <- tail(x)	0.0015070000000001471	0.0016942030051723123	301000	999	37	78786560
c <- x[sample(NROW(x), 100), ]	0.002774999999999972	0.0028371920343488455	301000	999	37	78786560
"d <- x[x$PERSONS == ""06"", ]"	0.0025980000000001002	0.002599411061964929	301000	999	37	78786560
e <- tapply(x$TOTPUMA5, x$STATE, mean)	0.005792000000000019	0.005170079995878041	301000	999	37	78786560
