exprs	process	real	size	rows	cols	max_memory
({ library(vroom) library(dplyr) })	0.09071927499999966	0.09072184562683105	709936880	2342339	37	5661999104
x <- vroom_fwf(file, fields, col_types = types)	0.14252542299999993	0.14252734184265137	709936880	2342339	37	5661999104
print(x)	0.14803750299999985	0.1467304229736328	709936880	2342339	37	5661999104
a <- head(x)	5.43749999999843e-4	5.447864532470703e-4	709936880	2342339	37	5661999104
b <- tail(x)	5.177949999999321e-4	5.190372467041016e-4	709936880	2342339	37	5661999104
c <- sample_n(x, 100)	15.914821559000002	2.7415366172790527	709936880	2342339	37	5661999104
"d <- filter(x, PERSONS == ""06"")"	0.4454660550000007	0.4454770088195801	709936880	2342339	37	5661999104
e <- group_by(x, STATE) %>% summarise(avg_TOTPUM5 = mean(TOTPUMA5))	0.46010132800000036	0.46010470390319824	709936880	2342339	37	5661999104
