exprs	process	real	size	rows	cols	max_memory
({ library(readr) library(dplyr) })	0.29851691000000025	0.2985198497772217	1963219523	100000	1000	5863739392
"x <- read_tsv(file, trim_ws = FALSE, quote = """", na = character())"	57.842817729000004	57.850611448287964	1963219523	100000	1000	5863739392
print(x)	0.08063388400000093	0.09805035591125488	1963219523	100000	1000	5863739392
a <- head(x)	0.00297464399999825	0.002976655960083008	1963219523	100000	1000	5863739392
b <- tail(x)	0.0022828899999964847	0.002284526824951172	1963219523	100000	1000	5863739392
c <- sample_n(x, 100)	0.026350108000002592	0.0263521671295166	1963219523	100000	1000	5863739392
d <- filter(x, X1 > 3)	0.0179662890000003	0.017968177795410156	1963219523	100000	1000	5863739392
e <- group_by(x, as.integer(X2)) %>% summarise(avg_X1 = mean(X1))	0.04034106499999979	0.04034280776977539	1963219523	100000	1000	5863739392
