exprs	process	real	size	rows	cols	max_memory
library(vroom)	0.22703830000000025	0.2270522117614746	1963219523	100000	1000	7791280128
"x <- vroom(file, trim_ws = FALSE, quote = """", escape_double = FALSE, na = cha..."	16.174510832	2.998760223388672	1963219523	100000	1000	7791280128
print(x)	0.07004265899999851	0.06718945503234863	1963219523	100000	1000	7791280128
a <- head(x)	0.003972434999997887	0.003973960876464844	1963219523	100000	1000	7791280128
b <- tail(x)	0.00348148499999823	0.0034830570220947266	1963219523	100000	1000	7791280128
c <- x[sample(NROW(x), 100), ]	0.00464282200000099	0.0046443939208984375	1963219523	100000	1000	7791280128
d <- x[x$X1 > 3, ]	0.049587988999999055	0.010494709014892578	1963219523	100000	1000	7791280128
e <- tapply(x$X1, as.integer(x$X2), mean)	0.041909286999999296	0.04191112518310547	1963219523	100000	1000	7791280128
