exprs	process	real	size	rows	cols	max_memory
({ })	4.000000000004e-6	6.39504287391901e-6	4908477	10000	25	105963520
"x <- read.delim(file, quote = """", na.strings = NULL, stringsAsFactors = FALSE)"	0.47219300000000003	0.5236622060183436	4908477	10000	25	105963520
print(head(x, 10))	0.044565999999999995	0.05492827692069113	4908477	10000	25	105963520
a <- head(x)	4.0399999999995995e-4	4.106309497728944e-4	4908477	10000	25	105963520
b <- tail(x)	5.169999999999897e-4	6.592099089175463e-4	4908477	10000	25	105963520
c <- x[sample(NROW(x), 100), ]	7.380000000000164e-4	7.404229836538434e-4	4908477	10000	25	105963520
d <- x[x$X1 > 3, ]	8.019999999999694e-4	8.141510188579559e-4	4908477	10000	25	105963520
e <- tapply(x$X1, as.integer(x$X2), mean)	0.0019259999999999833	0.0019518310436978936	4908477	10000	25	105963520
