exprs	process	real	size	rows	cols	max_memory
library(vroom)	0.153906229	0.1564807891845703	490798139	1000000	25	2334863360
"x <- vroom(file, trim_ws = FALSE, quote = """", escape_double = FALSE, na = cha..."	8.853761352000001	1.1199138164520264	490798139	1000000	25	2334863360
print(x)	0.12112480400000081	0.12112665176391602	490798139	1000000	25	2334863360
a <- head(x)	1.0869800000001817e-4	1.0943412780761719e-4	490798139	1000000	25	2334863360
b <- tail(x)	1.2893800000135514e-4	1.2969970703125e-4	490798139	1000000	25	2334863360
c <- x[sample(NROW(x), 100), ]	0.0024879910000006333	0.002489328384399414	490798139	1000000	25	2334863360
d <- x[x$X1 > 3, ]	0.061195727999999505	0.06119847297668457	490798139	1000000	25	2334863360
e <- tapply(x$X1, as.integer(x$X2), mean)	0.05455938199999899	0.05456137657165527	490798139	1000000	25	2334863360
