exprs	process	real	size	rows	cols	max_memory
({ library(vroom) library(dplyr) })	0.27480226500000016	0.27735042572021484	490798139	1000000	25	3486367744
"x <- vroom(file, trim_ws = FALSE, quote = """", escape_double = FALSE, na = cha..."	2.4466097749999998	0.27900004386901855	490798139	1000000	25	3486367744
print(x)	0.10175163500000028	0.09872913360595703	490798139	1000000	25	3486367744
a <- head(x)	2.708150000003684e-4	2.7179718017578125e-4	490798139	1000000	25	3486367744
b <- tail(x)	4.2242800000025227e-4	4.23431396484375e-4	490798139	1000000	25	3486367744
c <- sample_n(x, 100)	0.04978568399999972	0.0498197078704834	490798139	1000000	25	3486367744
d <- filter(x, X1 > 3)	0.25150445000000055	0.03958249092102051	490798139	1000000	25	3486367744
e <- group_by(x, as.integer(X2)) %>% summarise(avg_X1 = mean(X1))	0.22218801699999968	0.22218990325927734	490798139	1000000	25	3486367744
