exprs	process	real	size	rows	cols	max_memory
({ library(vroom) library(dplyr) })	0.5266299999999999	0.6401426669908687	4908477	10000	25	88752128
"x <- vroom(file, trim_ws = FALSE, quote = """", escape_double = FALSE, na = cha..."	0.43369900000000006	0.22188804997131228	4908477	10000	25	88752128
print(x)	0.3354380000000001	0.4161728739272803	4908477	10000	25	88752128
a <- head(x)	2.0599999999992846e-4	2.0807096734642982e-4	4908477	10000	25	88752128
b <- tail(x)	3.7900000000012923e-4	0.001014326000586152	4908477	10000	25	88752128
c <- sample_n(x, 100)	0.002120000000000122	0.00220755604095757	4908477	10000	25	88752128
d <- filter(x, X1 > 3)	0.0010539999999998884	0.001056589069776237	4908477	10000	25	88752128
e <- group_by(x, as.integer(X2)) %>% summarise(avg_X1 = mean(X1))	0.0070230000000000015	0.007176421000622213	4908477	10000	25	88752128
