exprs	process	real	size	rows	cols	max_memory
library(data.table)	0.054056149	0.054059505462646484	490798139	1000000	25	2920116224
"x <- fread(file, sep = ""\t"", quote = """", strip.white = FALSE, na.strings = NULL)"	1.3511883610000002	0.2681105136871338	490798139	1000000	25	2920116224
print(x)	0.01312803500000026	0.01313018798828125	490798139	1000000	25	2920116224
a <- head(x)	2.1991099999985053e-4	2.2149085998535156e-4	490798139	1000000	25	2920116224
b <- tail(x)	1.8290300000023407e-4	1.842975616455078e-4	490798139	1000000	25	2920116224
c <- x[sample(NROW(x), 100), ]	0.0032049640000000323	0.0032072067260742188	490798139	1000000	25	2920116224
d <- x[X1 > 3, ]	0.005735640000000153	0.005396366119384766	490798139	1000000	25	2920116224
e <- x[, .(mean(X1)), by = as.integer(X2)]	0.15390131300000043	0.025013446807861328	490798139	1000000	25	2920116224
