exprs	process	real	size	rows	cols	max_memory
library(data.table)	0.05546327399999984	0.05546689033508301	19747530143	173179759	11	64002777088
"x <- rbindlist(idcol = ""path"", lapply(stats::setNames(file, file), fread, sep..."	959.249320635	254.5525689125061	19747530143	173179759	11	64002777088
print(x)	0.006068389000006391	0.006070852279663086	19747530143	173179759	11	64002777088
a <- head(x)	2.346720000332425e-4	2.357959747314453e-4	19747530143	173179759	11	64002777088
b <- tail(x)	1.8932399996174354e-4	1.9049644470214844e-4	19747530143	173179759	11	64002777088
c <- x[sample(NROW(x), 100), ]	7.179419999374659e-4	7.195472717285156e-4	19747530143	173179759	11	64002777088
"d <- x[payment_type == ""UNK"", ]"	3.5644002890001047	1.090559720993042	19747530143	173179759	11	64002777088
e <- x[, .(mean(tip_amount)), by = payment_type]	22.849609572999952	11.983031511306763	19747530143	173179759	11	64002777088
