exprs	process	real	size	rows	cols	max_memory
library(data.table)	0.05362246599999998	0.053626060485839844	1641999923	14388451	11	6786240512
"x <- fread(file, sep = "","", quote = """", strip.white = FALSE, na.strings = NULL)"	28.770844125	5.939813852310181	1641999923	14388451	11	6786240512
print(x)	0.011989280999998186	0.011991739273071289	1641999923	14388451	11	6786240512
a <- head(x)	2.2405700000049933e-4	0.00022554397583007812	1641999923	14388451	11	6786240512
b <- tail(x)	1.8635700000046995e-4	1.8787384033203125e-4	1641999923	14388451	11	6786240512
c <- x[sample(NROW(x), 100), ]	6.546360000001528e-4	6.563663482666016e-4	1641999923	14388451	11	6786240512
"d <- x[payment_type == ""UNK"", ]"	0.3574472759999985	0.10361003875732422	1641999923	14388451	11	6786240512
e <- x[, .(mean(tip_amount)), by = payment_type]	1.6675643300000011	0.7451810836791992	1641999923	14388451	11	6786240512
