exprs	process	real	size	rows	cols	max_memory
({ })	4.000000000004e-6	6.1729224398732185e-6	112742	999	11	77459456
"x <- read.delim(file, sep = "","", quote = """", na.strings = NULL, stringsAsFact..."	0.01091399999999998	0.011533471057191491	112742	999	11	77459456
print(head(x, 10))	0.009088999999999958	0.009096237015910447	112742	999	11	77459456
a <- head(x)	2.4000000000001798e-4	2.418749500066042e-4	112742	999	11	77459456
b <- tail(x)	2.9199999999995896e-4	2.9375706799328327e-4	112742	999	11	77459456
c <- x[sample(NROW(x), 100), ]	4.0599999999996195e-4	0.00040763698052614927	112742	999	11	77459456
"d <- x[x$payment_type == ""UNK"", ]"	2.610000000000112e-4	2.63915047980845e-4	112742	999	11	77459456
e <- tapply(x$tip_amount, x$payment_type, mean)	8.589999999999987e-4	8.607839699834585e-4	112742	999	11	77459456
